Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,127.100754,138.434097,127.024696,131.436325,109.089462,116736
2000-01-04,133.261841,135.391586,121.091805,123.525810,102.523888,136002
2000-01-05,119.038109,119.798737,113.257347,113.257347,94.001282,173120
2000-01-06,113.333412,118.353546,110.366966,113.333412,94.064423,127832
2000-01-07,115.615288,121.624245,114.094032,120.331177,99.872421,119003
2000-01-10,125.503441,128.469879,123.982185,127.328941,105.680428,115549
2000-01-11,127.328941,130.827835,121.928490,127.557129,105.869804,109731
2000-01-12,121.700302,125.275253,118.657799,120.179054,99.746155,72386
2000-01-13,121.700302,124.742813,117.136543,119.190239,98.925461,83324
2000-01-14,120.179054,122.384872,119.418427,121.700302,101.008759,100572
2000-01-17,122.460930,123.221558,120.559364,120.559364,100.061813,43796
2000-01-18,121.700302,121.700302,115.615288,115.615288,95.958321,106949
2000-01-19,117.060478,117.060478,112.572784,113.333412,94.064423,70841
2000-01-20,114.094032,117.668983,113.333412,117.136543,97.220932,121664
2000-01-21,114.094032,122.460930,112.192467,120.863617,100.314323,177809
2000-01-24,123.601875,126.644379,116.451981,116.528046,96.715897,143941
2000-01-25,113.105225,116.756233,112.344597,112.572784,93.433105,80083
2000-01-26,114.017975,117.668983,113.789787,114.778603,95.263893,85411
2000-01-27,113.257347,113.257347,108.845711,109.910591,91.223549,219345
2000-01-28,110.975464,110.975464,104.434074,105.955330,87.940750,284105
2000-01-31,107.248390,107.628708,104.434074,105.727142,87.751366,132159
2000-02-01,110.290901,110.747276,106.487770,106.563828,88.445801,218978
2000-02-02,108.997833,111.431839,108.085083,109.149963,90.592232,263093
2000-02-03,109.073898,117.745049,109.073898,115.387100,95.768944,232274
2000-02-04,118.505669,121.624245,114.550415,121.624245,100.945625,202066
2000-02-07,121.700302,121.700302,118.657799,120.939674,100.377457,67716
2000-02-08,120.179054,125.503441,117.973236,123.982185,102.902672,219305
2000-02-09,125.959816,129.306580,115.615288,117.136543,97.220932,291722
2000-02-10,114.094032,120.939674,113.105225,120.939674,100.377457,83669
2000-02-11,126.416191,128.698074,123.677933,128.469879,106.627373,188995
2000-02-14,127.785316,129.306580,124.058250,129.230515,107.258682,79697
2000-02-15,129.078384,132.349075,123.982185,123.982185,102.902672,107532
2000-02-16,129.306580,129.306580,117.973236,121.700302,101.008759,72583
2000-02-17,125.503441,125.503441,122.460930,123.982185,102.902672,29583
2000-02-18,123.373688,123.982185,118.733856,119.114174,98.862328,60076
2000-02-21,117.897171,118.657799,114.854660,116.299850,96.526497,48128
2000-02-22,116.147728,120.939674,114.474350,115.234978,95.642677,117785
2000-02-23,117.897171,120.102989,114.854660,114.854660,95.327026,109990
2000-02-24,120.179054,128.545944,117.973236,122.232742,101.450676,149149
2000-02-25,123.221558,129.306580,121.700302,129.154449,107.195549,176236
2000-02-28,129.686890,134.707031,124.742813,127.024696,105.427902,152375
2000-02-29,133.109711,136.152222,129.306580,133.109711,110.478340,196315
2000-03-01,135.391586,139.118668,134.707031,138.966537,115.339386,143617
2000-03-02,139.194717,141.476608,135.087341,138.053787,114.581810,85209
2000-03-03,137.673477,142.997864,133.870331,142.921799,118.622162,103204
2000-03-06,145.051544,146.040359,137.673477,139.118668,115.465652,73712
2000-03-07,139.955353,140.715973,134.630966,140.563858,116.665123,77280
2000-03-08,133.870331,138.738342,129.306580,133.109711,110.478340,119329
2000-03-09,131.968765,138.358032,131.968765,133.490021,110.793968,90738
2000-03-10,140.715973,147.181305,138.434097,147.181305,122.157471,149951
2000-03-13,128.545944,136.076157,120.026924,120.939674,100.377457,856647
2000-03-14,124.742813,128.545944,121.243927,122.004555,101.261276,396242
2000-03-15,117.897171,119.646614,114.094032,116.375916,96.589615,224643
2000-03-16,116.375916,120.102989,116.375916,117.136543,97.220932,184649
2000-03-17,120.939674,125.959816,111.127594,117.897171,97.852242,220704
2000-03-20,117.897171,118.581734,115.463165,116.451981,96.652756,111408
2000-03-21,114.094032,114.094032,107.628708,108.769646,90.276581,135057
2000-03-22,115.615288,115.615288,105.346825,105.422890,87.498833,194841
2000-03-23,109.910591,111.431839,103.445259,104.890450,87.056931,193912
2000-03-24,105.346825,108.009018,100.478813,100.478813,83.395355,103410
2000-03-27,104.966515,106.107452,100.402748,101.924004,84.594826,216240
2000-03-28,104.205887,108.769646,103.217072,105.727142,87.751366,275363
2000-03-29,105.727142,107.248390,103.901634,105.346825,87.435707,179948
2000-03-30,104.738327,104.738327,99.337875,100.402748,83.332222,190191
2000-03-31,97.360245,106.487770,94.317734,102.684631,85.226143,206843
2000-04-03,106.107452,106.259583,99.337875,99.794250,82.827187,120872
2000-04-04,97.360245,105.727142,93.252861,93.481049,77.587357,258810
2000-04-05,91.275230,91.731606,82.451958,88.993347,73.862656,249187
2000-04-06,91.275230,95.838989,90.134285,92.264046,76.577286,335631
