Date,Open,High,Low,Close,Adj Close,Volume
2021-10-15,18.500000,20.100000,17.802000,19.704000,19.704000,3865543
2021-10-18,21.500000,22.209999,20.495001,21.889999,21.889999,1085944
2021-10-19,22.219999,22.500000,20.049999,20.705000,20.705000,970307
2021-10-20,21.049999,21.799999,20.870001,21.780001,21.780001,328775
2021-10-21,21.900000,22.000000,21.754999,21.889999,21.889999,243208
2021-10-22,22.000000,22.080000,21.850000,21.850000,21.850000,259024
2021-10-25,22.014999,22.049999,21.230000,21.250000,21.250000,118559
2021-10-26,21.230000,21.950001,21.230000,21.750000,21.750000,126022
2021-10-27,21.850000,21.850000,21.110001,21.125000,21.125000,141171
2021-10-28,21.350000,21.500000,20.799999,20.950001,20.950001,94631
2021-10-29,21.000000,21.000000,20.025000,20.160000,20.160000,181519
2021-11-01,20.480000,21.500000,20.180000,21.400000,21.400000,98524
2021-11-02,21.500000,21.500000,20.799999,21.370001,21.370001,62945
2021-11-03,21.424999,21.650000,21.315001,21.495001,21.495001,95880
2021-11-04,21.549999,21.629999,21.010000,21.135000,21.135000,102253
2021-11-05,21.215000,21.455000,20.530001,20.809999,20.809999,137768
2021-11-08,21.000000,21.065001,20.725000,20.885000,20.885000,71047
2021-11-09,20.764999,21.000000,20.180000,20.254999,20.254999,108537
2021-11-10,20.254999,20.750000,20.254999,20.485001,20.485001,68354
2021-11-11,20.459999,20.650000,20.355000,20.400000,20.400000,37719
2021-11-12,20.455000,20.915001,20.400000,20.915001,20.915001,47038
2021-11-15,20.450001,20.450001,20.254999,20.299999,20.299999,133207
2021-11-16,20.299999,21.299999,20.250000,21.299999,21.299999,250443
2021-11-17,21.299999,21.400000,21.000000,21.315001,21.315001,69069
2021-11-18,21.350000,21.370001,20.980000,21.350000,21.350000,106193
2021-11-19,21.254999,21.330000,20.850000,20.900000,20.900000,48014
2021-11-22,20.900000,21.000000,20.400000,20.430000,20.430000,60632
2021-11-23,20.299999,20.420000,19.600000,20.000000,20.000000,234413
2021-11-24,20.299999,21.049999,20.260000,20.500000,20.500000,138671
2021-11-25,20.799999,20.959999,20.250000,20.485001,20.485001,86712
2021-11-26,20.100000,20.600000,19.875999,20.504999,20.504999,203225
2021-11-29,20.340000,20.650000,20.180000,20.440001,20.440001,102711
2021-11-30,20.340000,20.525000,20.139999,20.315001,20.315001,131570
2021-12-01,20.495001,20.889999,20.219999,20.770000,20.770000,69557
2021-12-02,20.535000,20.770000,20.325001,20.750000,20.750000,49736
2021-12-03,20.750000,21.280001,20.549999,21.049999,21.049999,130543
2021-12-06,21.100000,21.809999,21.100000,21.600000,21.600000,115810
2021-12-07,21.684999,21.900000,21.200001,21.400000,21.400000,86908
2021-12-08,21.445000,21.540001,21.270000,21.340000,21.340000,46414
2021-12-09,21.379999,21.600000,21.250000,21.465000,21.465000,61827
2021-12-10,21.400000,21.900000,21.355000,21.525000,21.525000,70089
2021-12-13,21.900000,22.000000,21.639999,21.900000,21.900000,116843
2021-12-14,21.950001,21.990000,20.950001,20.959999,20.959999,109603
2021-12-15,21.000000,21.200001,20.469999,20.665001,20.665001,87889
2021-12-16,21.100000,21.535000,20.865000,20.969999,20.969999,112370
2021-12-17,21.084999,21.275000,20.549999,21.155001,21.155001,54948
2021-12-20,21.160000,21.650000,20.635000,21.570000,21.570000,71925
2021-12-21,21.799999,21.975000,21.410000,21.735001,21.735001,60815
2021-12-22,21.799999,23.250000,21.799999,23.250000,23.250000,260280
2021-12-23,23.290001,23.900000,22.850000,23.584999,23.584999,159107
2021-12-24,23.799999,23.799999,23.250000,23.445000,23.445000,24917
2021-12-27,23.450001,23.700001,23.260000,23.700001,23.700001,77663
2021-12-28,23.700001,24.440001,23.360001,24.320000,24.320000,196947
2021-12-29,24.320000,25.334999,24.000000,24.799999,24.799999,281129
2021-12-30,24.889999,24.995001,24.410000,24.480000,24.480000,90854
2021-12-31,24.350000,25.400000,24.350000,25.400000,25.400000,65765
2022-01-03,25.934999,28.200001,25.635000,27.594999,27.594999,512928
2022-01-04,28.090000,28.115000,26.500000,26.815001,26.815001,373357
2022-01-05,26.639999,26.690001,25.420000,25.910000,25.910000,275305
2022-01-06,25.299999,25.809999,24.655001,25.014999,25.014999,218342
2022-01-07,24.905001,25.195000,23.730000,23.955000,23.955000,227032
2022-01-10,24.250000,25.000000,24.205000,24.785000,24.785000,254656
2022-01-11,25.000000,25.250000,24.315001,24.465000,24.465000,129347
2022-01-12,25.900000,26.270000,25.209999,25.580000,25.580000,426975
2022-01-13,25.940001,26.764999,25.254999,26.500000,26.500000,393790
2022-01-14,26.105000,26.700001,25.245001,25.334999,25.334999,147284
2022-01-17,25.514999,26.165001,25.379999,25.379999,25.379999,94280
2022-01-18,25.700001,27.000000,25.299999,26.995001,26.995001,274160
2022-01-19,27.000000,27.650000,26.580000,27.299999,27.299999,253649
2022-01-20,27.500000,27.500000,26.360001,26.405001,26.405001,172320
2022-01-21,26.280001,26.590000,25.350000,25.545000,25.545000,225247
2022-01-24,25.320000,25.379999,23.830000,23.965000,23.965000,378364
2022-01-25,24.495001,25.125000,24.129999,24.129999,24.129999,213724
2022-01-26,24.325001,25.100000,24.325001,24.434999,24.434999,183137
2022-01-27,24.355000,24.639999,23.594999,23.594999,23.594999,261529
2022-01-28,23.625000,23.879999,23.200001,23.525000,23.525000,233284
2022-01-31,24.020000,24.020000,23.084999,23.700001,23.700001,266033
2022-02-01,24.195000,24.605000,23.855000,24.350000,24.350000,148958
2022-02-02,24.605000,24.770000,23.575001,23.575001,23.575001,164678
2022-02-03,23.745001,23.955000,23.174999,23.315001,23.315001,135904
2022-02-04,23.370001,23.545000,22.549999,23.094999,23.094999,246983
2022-02-07,23.400000,24.219999,22.410000,23.875000,23.875000,284006
2022-02-08,24.000000,24.000000,22.764999,22.799999,22.799999,179918
2022-02-09,22.969999,23.360001,22.670000,22.950001,22.950001,211607
2022-02-10,23.035000,23.170000,22.305000,22.959999,22.959999,220888
2022-02-11,22.889999,23.160000,22.639999,22.834999,22.834999,117390
2022-02-14,22.430000,23.094999,21.830000,23.040001,23.040001,328924
2022-02-15,23.049999,23.875000,23.035000,23.674999,23.674999,145639
