,Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
0,2005-12-15,0.075781,0.075781,0.075781,0.075781,0.075781,524800.0,,,,,,,,
1,2005-12-16,0.075781,0.075781,0.075781,0.075781,0.075781,0.0,,,0.075781,0.0,0.0,524800.0,-524800.0,-1.0
2,2005-12-19,0.096093,0.096093,0.096093,0.096093,0.096093,12800.0,,,0.075781,0.020311999999999997,0.26803552341615977,0.0,12800.0,inf
3,2005-12-20,0.100625,0.100625,0.100625,0.100625,0.100625,12800.0,,,0.096093,0.004532000000000008,0.047162644521453245,12800.0,0.0,0.0
4,2005-12-21,0.0975,0.0975,0.0975,0.0975,0.0975,10240.0,,,0.100625,-0.0031250000000000028,-0.03105590062111807,12800.0,-2560.0,-0.19999999999999996
5,2005-12-22,0.097656,0.097656,0.097656,0.097656,0.097656,25600.0,,,0.0975,0.00015600000000000336,0.0016000000000000458,10240.0,15360.0,1.5
6,2005-12-23,0.097656,0.097656,0.097656,0.097656,0.097656,12800.0,,,0.097656,0.0,0.0,25600.0,-12800.0,-0.5
7,2005-12-26,0.097656,0.097656,0.097656,0.097656,0.097656,0.0,,,0.097656,0.0,0.0,12800.0,-12800.0,-1.0
8,2005-12-27,0.097656,0.097656,0.097656,0.097656,0.097656,3200.0,,,0.097656,0.0,0.0,0.0,3200.0,inf
9,2005-12-28,0.097656,0.097656,0.097656,0.097656,0.097656,0.0,,,0.097656,0.0,0.0,3200.0,-3200.0,-1.0
10,2005-12-29,0.097656,0.097656,0.097656,0.097656,0.097656,0.0,,,0.097656,0.0,0.0,0.0,0.0,
11,2005-12-30,0.097656,0.097656,0.097656,0.097656,0.097656,2560.0,,,0.097656,0.0,0.0,0.0,2560.0,inf
12,2006-01-02,0.097656,0.097656,0.097656,0.097656,0.097656,0.0,,,0.097656,0.0,0.0,2560.0,-2560.0,-1.0
13,2006-01-03,0.097656,0.097656,0.097656,0.097656,0.097656,1024.0,,,0.097656,0.0,0.0,0.0,1024.0,inf
14,2006-01-04,0.097656,0.097656,0.097656,0.097656,0.097656,0.0,,,0.097656,0.0,0.0,1024.0,-1024.0,-1.0
15,2006-01-05,0.097656,0.097656,0.097656,0.097656,0.097656,0.0,,,0.097656,0.0,0.0,0.0,0.0,
16,2006-01-06,0.097656,0.097656,0.097656,0.097656,0.097656,12800.0,,,0.097656,0.0,0.0,0.0,12800.0,inf
17,2006-01-09,0.097578,0.097578,0.097578,0.097578,0.097578,12160.0,,,0.097656,-7.800000000000862e-05,-0.0007987220447285281,12800.0,-640.0,-0.050000000000000044
18,2006-01-10,0.097578,0.097578,0.097578,0.097578,0.097578,0.0,,,0.097578,0.0,0.0,12160.0,-12160.0,-1.0
19,2006-01-11,0.097656,0.097656,0.097656,0.097656,0.097656,11648.0,,,0.097578,7.800000000000862e-05,0.0007993605115907965,0.0,11648.0,inf
20,2006-01-12,0.097578,0.097578,0.097578,0.097578,0.097578,12800.0,,,0.097656,-7.800000000000862e-05,-0.0007987220447285281,11648.0,1152.0,0.098901098901099
21,2006-01-13,0.097578,0.097578,0.097578,0.097578,0.097578,0.0,,,0.097578,0.0,0.0,12800.0,-12800.0,-1.0
22,2006-01-16,0.097656,0.097656,0.097656,0.097656,0.097656,38400.0,,,0.097578,7.800000000000862e-05,0.0007993605115907965,0.0,38400.0,inf
23,2006-01-17,0.096875,0.096875,0.096875,0.096875,0.096875,230400.0,,,0.097656,-0.0007810000000000039,-0.007997460473498808,38400.0,192000.0,5.0
24,2006-01-18,0.097578,0.097578,0.097578,0.097578,0.097578,12800.0,,,0.096875,0.0007029999999999953,0.00725677419354831,230400.0,-217600.0,-0.9444444444444444
25,2006-01-19,0.097578,0.097578,0.097578,0.097578,0.097578,12800.0,,,0.097578,0.0,0.0,12800.0,0.0,0.0
26,2006-01-20,0.097578,0.097578,0.097578,0.097578,0.097578,0.0,,,0.097578,0.0,0.0,12800.0,-12800.0,-1.0
27,2006-01-23,0.097578,0.097578,0.097578,0.097578,0.097578,0.0,,,0.097578,0.0,0.0,0.0,0.0,
28,2006-01-24,0.097578,0.097578,0.097578,0.097578,0.097578,0.0,,,0.097578,0.0,0.0,0.0,0.0,
29,2006-01-25,0.097578,0.097578,0.097578,0.097578,0.097578,0.0,,,0.097578,0.0,0.0,0.0,0.0,
30,2006-01-26,0.097578,0.097578,0.097578,0.097578,0.097578,0.0,,,0.097578,0.0,0.0,0.0,0.0,
31,2006-01-27,0.092968,0.092968,0.092968,0.092968,0.092968,6400.0,,,0.097578,-0.004610000000000003,-0.047244255877349484,0.0,6400.0,inf
32,2006-01-30,0.092968,0.092968,0.092968,0.092968,0.092968,0.0,,,0.092968,0.0,0.0,6400.0,-6400.0,-1.0
33,2006-01-31,0.092968,0.092968,0.092968,0.092968,0.092968,0.0,,,0.092968,0.0,0.0,0.0,0.0,
34,2006-02-01,0.092968,0.092968,0.092968,0.092968,0.092968,0.0,,,0.092968,0.0,0.0,0.0,0.0,
35,2006-02-02,0.092968,0.092968,0.092968,0.092968,0.092968,0.0,,,0.092968,0.0,0.0,0.0,0.0,
36,2006-02-03,0.092968,0.092968,0.092968,0.092968,0.092968,0.0,,,0.092968,0.0,0.0,0.0,0.0,
37,2006-02-06,0.092968,0.092968,0.092968,0.092968,0.092968,0.0,,,0.092968,0.0,0.0,0.0,0.0,
38,2006-02-07,0.085156,0.085156,0.085156,0.085156,0.085156,12672.0,,,0.092968,-0.0078119999999999995,-0.08402891317442562,0.0,12672.0,inf
39,2006-02-08,0.085156,0.085156,0.085156,0.085156,0.085156,0.0,,,0.085156,0.0,0.0,12672.0,-12672.0,-1.0
40,2006-02-09,0.093671,0.093671,0.093671,0.093671,0.093671,166400.0,,,0.085156,0.008515000000000009,0.09999295410775533,0.0,166400.0,inf
41,2006-02-10,0.09375,0.09375,0.09375,0.09375,0.09375,153600.0,,,0.093671,7.899999999999574e-05,0.0008433773526490551,166400.0,-12800.0,-0.07692307692307687
42,2006-02-13,0.09375,0.09375,0.09375,0.09375,0.09375,76800.0,,,0.09375,0.0,0.0,153600.0,-76800.0,-0.5
43,2006-02-14,0.101328,0.101328,0.101328,0.101328,0.101328,10624.0,,,0.09375,0.007578000000000001,0.08083200000000001,76800.0,-66176.0,-0.8616666666666667
44,2006-02-15,0.101562,0.101562,0.101562,0.101562,0.101562,12800.0,,,0.101328,0.0002339999999999981,0.0023093320701088604,10624.0,2176.0,0.20481927710843384
45,2006-02-16,0.101562,0.101562,0.101562,0.101562,0.101562,12800.0,,,0.101562,0.0,0.0,12800.0,0.0,0.0
46,2006-02-17,0.101562,0.101562,0.101562,0.101562,0.101562,0.0,,,0.101562,0.0,0.0,12800.0,-12800.0,-1.0
47,2006-02-20,0.101562,0.101562,0.101562,0.101562,0.101562,0.0,,,0.101562,0.0,0.0,0.0,0.0,
48,2006-02-21,0.101562,0.101562,0.101562,0.101562,0.101562,0.0,,,0.101562,0.0,0.0,0.0,0.0,
49,2006-02-22,0.101562,0.101562,0.101562,0.101562,0.101562,0.0,0.09592312,,0.101562,0.0,0.0,0.0,0.0,
50,2006-02-23,0.101562,0.101562,0.101562,0.101562,0.101562,0.0,0.09643874000000001,,0.101562,0.0,0.0,0.0,0.0,
51,2006-02-24,0.101562,0.101562,0.101562,0.101562,0.101562,12800.0,0.09695435999999999,,0.101562,0.0,0.0,0.0,12800.0,inf
52,2006-02-27,0.101562,0.101562,0.101562,0.101562,0.101562,12800.0,0.09706374000000001,,0.101562,0.0,0.0,12800.0,0.0,0.0
53,2006-02-28,0.101562,0.101562,0.101562,0.101562,0.101562,0.0,0.09708248000000001,,0.101562,0.0,0.0,12800.0,-12800.0,-1.0
54,2006-03-01,0.095312,0.095312,0.095312,0.095312,0.095312,12800.0,0.09703872000000001,,0.101562,-0.0062500000000000056,-0.061538764498533016,0.0,12800.0,inf
55,2006-03-02,0.095312,0.095312,0.095312,0.095312,0.095312,12544.0,0.09699184000000001,,0.095312,0.0,0.0,12800.0,-256.0,-0.020000000000000018
56,2006-03-03,0.095312,0.095312,0.095312,0.095312,0.095312,0.0,0.09694496,,0.095312,0.0,0.0,12544.0,-12544.0,-1.0
57,2006-03-06,0.095312,0.095312,0.095312,0.095312,0.095312,0.0,0.09689808,,0.095312,0.0,0.0,0.0,0.0,
58,2006-03-07,0.095312,0.095312,0.095312,0.095312,0.095312,0.0,0.0968512,,0.095312,0.0,0.0,0.0,0.0,
59,2006-03-08,0.095312,0.095312,0.095312,0.095312,0.095312,0.0,0.09680432000000001,,0.095312,0.0,0.0,0.0,0.0,
60,2006-03-09,0.095312,0.095312,0.095312,0.095312,0.095312,0.0,0.09675744,,0.095312,0.0,0.0,0.0,0.0,
61,2006-03-10,0.086562,0.086562,0.086562,0.086562,0.086562,12800.0,0.09653556,,0.095312,-0.008749999999999994,-0.09180376028202109,0.0,12800.0,inf
62,2006-03-13,0.087031,0.087031,0.087031,0.087031,0.087031,5120.0,0.09632306,,0.086562,0.0004689999999999972,0.005418081837295752,12800.0,-7680.0,-0.6
63,2006-03-14,0.087031,0.087031,0.087031,0.087031,0.087031,0.0,0.09611056,,0.087031,0.0,0.0,5120.0,-5120.0,-1.0
64,2006-03-15,0.087031,0.087031,0.087031,0.087031,0.087031,0.0,0.09589806,,0.087031,0.0,0.0,0.0,0.0,
65,2006-03-16,0.087031,0.087031,0.087031,0.087031,0.087031,0.0,0.09568556,,0.087031,0.0,0.0,0.0,0.0,
66,2006-03-17,0.087031,0.087031,0.087031,0.087031,0.087031,0.0,0.09547305999999998,,0.087031,0.0,0.0,0.0,0.0,
67,2006-03-20,0.087031,0.087031,0.087031,0.087031,0.087031,0.0,0.09526211999999999,,0.087031,0.0,0.0,0.0,0.0,
68,2006-03-21,0.087031,0.087031,0.087031,0.087031,0.087031,0.0,0.09505118,,0.087031,0.0,0.0,0.0,0.0,
69,2006-03-22,0.092187,0.092187,0.092187,0.092187,0.092187,9600.0,0.0949418,,0.087031,0.005156000000000008,0.05924325814939513,0.0,9600.0,inf
70,2006-03-23,0.092187,0.092187,0.092187,0.092187,0.092187,0.0,0.09483398000000001,,0.092187,0.0,0.0,9600.0,-9600.0,-1.0
71,2006-03-24,0.092187,0.092187,0.092187,0.092187,0.092187,12800.0,0.09472616,,0.092187,0.0,0.0,0.0,12800.0,inf
72,2006-03-27,0.092187,0.092187,0.092187,0.092187,0.092187,0.0,0.09461678000000001,,0.092187,0.0,0.0,12800.0,-12800.0,-1.0
73,2006-03-28,0.092187,0.092187,0.092187,0.092187,0.092187,0.0,0.09452302,,0.092187,0.0,0.0,0.0,0.0,
74,2006-03-29,0.094531,0.094531,0.094531,0.094531,0.094531,12800.0,0.09446208,,0.092187,0.002343999999999999,0.025426578584832882,0.0,12800.0,inf
75,2006-03-30,0.094531,0.094531,0.094531,0.094531,0.094531,0.0,0.09440114,,0.094531,0.0,0.0,12800.0,-12800.0,-1.0
76,2006-03-31,0.094531,0.094531,0.094531,0.094531,0.094531,0.0,0.0943402,,0.094531,0.0,0.0,0.0,0.0,
77,2006-04-03,0.096875,0.096875,0.096875,0.096875,0.096875,64000.0,0.09432613999999999,,0.094531,0.002343999999999999,0.024796098634310315,0.0,64000.0,inf
78,2006-04-04,0.095781,0.095781,0.095781,0.095781,0.095781,25600.0,0.09429020000000002,,0.096875,-0.0010939999999999978,-0.01129290322580645,64000.0,-38400.0,-0.6
79,2006-04-05,0.100781,0.100781,0.100781,0.100781,0.100781,12800.0,0.09435426,,0.095781,0.0049999999999999906,0.05220242010419596,25600.0,-12800.0,-0.5
80,2006-04-06,0.100781,0.100781,0.100781,0.100781,0.100781,38400.0,0.09441832000000001,,0.100781,0.0,0.0,12800.0,25600.0,2.0
81,2006-04-07,0.101562,0.101562,0.101562,0.101562,0.101562,38400.0,0.09459019999999999,,0.100781,0.0007810000000000039,0.007749476587848969,38400.0,0.0,0.0
82,2006-04-10,0.101562,0.101562,0.101562,0.101562,0.101562,9344.0,0.09476208,,0.101562,0.0,0.0,38400.0,-29056.0,-0.7566666666666666
83,2006-04-11,0.100781,0.100781,0.100781,0.100781,0.100781,128.0,0.09491833999999999,,0.101562,-0.0007810000000000039,-0.007689884011736758,9344.0,-9216.0,-0.9863013698630136
84,2006-04-12,0.091093,0.091093,0.091093,0.091093,0.091093,38400.0,0.09488084,,0.100781,-0.009688000000000002,-0.09612923070816926,128.0,38272.0,299.0
85,2006-04-13,0.09375,0.09375,0.09375,0.09375,0.09375,12800.0,0.09489647999999999,,0.091093,0.0026570000000000066,0.02916799314985785,38400.0,-25600.0,-0.6666666666666667
86,2006-04-18,0.101171,0.101171,0.101171,0.101171,0.101171,6400.0,0.09506053999999999,,0.09375,0.007420999999999997,0.0791573333333333,12800.0,-6400.0,-0.5
87,2006-04-19,0.109375,0.109375,0.109375,0.109375,0.109375,243200.0,0.09538867999999999,,0.101171,0.008204000000000003,0.08109043105237679,6400.0,236800.0,37.0
88,2006-04-20,0.117187,0.117187,0.117187,0.117187,0.117187,371200.0,0.09602930000000001,,0.109375,0.0078119999999999995,0.07142399999999993,243200.0,128000.0,0.5263157894736843
89,2006-04-21,0.123359,0.123359,0.123359,0.123359,0.123359,332800.0,0.09679336,,0.117187,0.006171999999999997,0.05266795804995428,371200.0,-38400.0,-0.10344827586206895
90,2006-04-24,0.123359,0.123359,0.123359,0.123359,0.123359,0.0,0.09738712,,0.123359,0.0,0.0,332800.0,-332800.0,-1.0
91,2006-04-25,0.133593,0.133593,0.133593,0.133593,0.133593,460800.0,0.09818398,,0.123359,0.010233999999999993,0.08296111349800173,0.0,460800.0,inf
92,2006-04-26,0.133593,0.133593,0.133593,0.133593,0.133593,204800.0,0.09898084000000001,,0.133593,0.0,0.0,460800.0,-256000.0,-0.5555555555555556
93,2006-04-27,0.13125,0.13125,0.13125,0.13125,0.13125,76800.0,0.09957927999999999,,0.133593,-0.002342999999999984,-0.017538344074913947,204800.0,-128000.0,-0.625
94,2006-04-28,0.13125,0.13125,0.13125,0.13125,0.13125,51200.0,0.10017304,,0.13125,0.0,0.0,76800.0,-25600.0,-0.33333333333333337
95,2006-05-02,0.13125,0.13125,0.13125,0.13125,0.13125,0.0,0.10076679999999999,,0.13125,0.0,0.0,51200.0,-51200.0,-1.0
96,2006-05-03,0.125,0.125,0.125,0.125,0.125,281600.0,0.10123556,,0.13125,-0.0062500000000000056,-0.04761904761904767,0.0,281600.0,inf
97,2006-05-04,0.129687,0.129687,0.129687,0.129687,0.129687,76800.0,0.10179806,,0.125,0.004686999999999997,0.037495999999999974,281600.0,-204800.0,-0.7272727272727273
98,2006-05-05,0.135234,0.135234,0.135234,0.135234,0.135234,64000.0,0.1024715,,0.129687,0.005546999999999996,0.04277221309768908,76800.0,-12800.0,-0.16666666666666663
99,2006-05-08,0.135156,0.135156,0.135156,0.135156,0.135156,25600.0,0.10314337999999999,,0.135234,-7.799999999999474e-05,-0.0005767780291937585,64000.0,-38400.0,-0.6
100,2006-05-09,0.141406,0.141406,0.141406,0.141406,0.141406,128000.0,0.10394026,,0.135156,0.0062500000000000056,0.04624286010240031,25600.0,102400.0,4.0
101,2006-05-10,0.140625,0.140625,0.140625,0.140625,0.140625,51200.0,0.10472152000000001,,0.141406,-0.0007810000000000039,-0.005523103687255171,128000.0,-76800.0,-0.6
102,2006-05-11,0.144531,0.144531,0.144531,0.144531,0.144531,64000.0,0.1055809,,0.140625,0.003905999999999993,0.027776000000000023,51200.0,12800.0,0.25
